City,Date,NO2_daily,Year,Month
Elk Island,2022-09-02,1.6666666666666667,2022,9
Elk Island,2022-09-03,2.2916666666666665,2022,9
Elk Island,2022-09-04,3.9583333333333335,2022,9
Elk Island,2022-09-05,1.9583333333333333,2022,9
Elk Island,2022-09-06,1.6666666666666667,2022,9
Elk Island,2022-09-07,2.9166666666666665,2022,9
Elk Island,2022-09-08,2.2222222222222223,2022,9
Elk Island,2022-09-09,1.9583333333333333,2022,9
Elk Island,2022-09-10,3.7916666666666665,2022,9
Elk Island,2022-09-11,5.625,2022,9
Elk Island,2022-09-12,1.2916666666666667,2022,9
Elk Island,2022-09-13,1.9166666666666667,2022,9
Elk Island,2022-09-14,2.1666666666666665,2022,9
Elk Island,2022-09-15,1.9583333333333333,2022,9
Elk Island,2022-09-16,1.9166666666666667,2022,9
Elk Island,2022-09-17,2.1666666666666665,2022,9
Elk Island,2022-09-18,1.875,2022,9
Elk Island,2022-09-19,1.8333333333333333,2022,9
Elk Island,2022-09-20,1.6666666666666667,2022,9
Elk Island,2022-09-21,1.375,2022,9
Elk Island,2022-09-22,1.3333333333333333,2022,9
Elk Island,2022-09-23,3.8333333333333335,2022,9
Elk Island,2022-09-24,1.75,2022,9
Elk Island,2022-09-25,1.9583333333333333,2022,9
Elk Island,2022-09-26,3.375,2022,9
Elk Island,2022-09-27,1.7916666666666667,2022,9
Elk Island,2022-09-28,4.791666666666667,2022,9
Elk Island,2022-09-29,2.1666666666666665,2022,9
Elk Island,2022-09-30,1.0,2022,9
Elk Island,2022-10-01,1.25,2022,10
Elk Island,2022-10-02,2.0,2022,10
Elk Island,2022-10-03,1.3333333333333333,2022,10
Elk Island,2022-10-04,3.75,2022,10
Elk Island,2022-10-05,1.4583333333333333,2022,10
Elk Island,2022-10-06,1.625,2022,10
Elk Island,2022-10-07,7.416666666666667,2022,10
Elk Island,2022-10-08,4.125,2022,10
Elk Island,2022-10-09,4.583333333333333,2022,10
Elk Island,2022-10-10,2.9583333333333335,2022,10
Elk Island,2022-10-11,2.2083333333333335,2022,10
Elk Island,2022-10-12,3.0,2022,10
Elk Island,2022-10-13,7.375,2022,10
Elk Island,2022-10-14,2.5833333333333335,2022,10
Elk Island,2022-10-15,0.9583333333333334,2022,10
Elk Island,2022-10-16,1.9583333333333333,2022,10
Elk Island,2022-10-17,3.8333333333333335,2022,10
Elk Island,2022-10-18,12.666666666666666,2022,10
Elk Island,2022-10-19,10.083333333333334,2022,10
Elk Island,2022-10-20,2.75,2022,10
Elk Island,2022-10-21,3.0833333333333335,2022,10
Elk Island,2022-10-22,1.875,2022,10
Elk Island,2022-10-23,0.7083333333333334,2022,10
Elk Island,2022-10-24,1.4583333333333333,2022,10
Elk Island,2022-10-25,5.541666666666667,2022,10
Elk Island,2022-10-26,4.75,2022,10
Elk Island,2022-10-27,1.4166666666666667,2022,10
Elk Island,2022-10-28,2.75,2022,10
Elk Island,2022-10-29,1.9166666666666667,2022,10
Elk Island,2022-10-30,1.7083333333333333,2022,10
Elk Island,2022-10-31,3.2916666666666665,2022,10
Elk Island,2022-11-01,1.7083333333333333,2022,11
Elk Island,2022-11-02,0.875,2022,11
Elk Island,2022-11-03,3.1666666666666665,2022,11
Elk Island,2022-11-04,5.833333333333333,2022,11
Elk Island,2022-11-05,1.6666666666666667,2022,11
Elk Island,2022-11-06,0.125,2022,11
Elk Island,2022-11-07,0.9166666666666666,2022,11
Elk Island,2022-11-08,3.4583333333333335,2022,11
Elk Island,2022-11-09,5.208333333333333,2022,11
Elk Island,2022-11-10,11.5,2022,11
Elk Island,2022-11-11,15.916666666666666,2022,11
Elk Island,2022-11-12,10.0,2022,11
Elk Island,2022-11-13,6.416666666666667,2022,11
Elk Island,2022-11-14,4.904761904761905,2022,11
Elk Island,2022-11-15,5.25,2022,11
Elk Island,2022-11-16,1.75,2022,11
Elk Island,2022-11-17,13.041666666666666,2022,11
Elk Island,2022-11-18,5.166666666666667,2022,11
Elk Island,2022-11-19,6.791666666666667,2022,11
Elk Island,2022-11-20,4.541666666666667,2022,11
Elk Island,2022-11-21,8.958333333333334,2022,11
Elk Island,2022-11-22,12.416666666666666,2022,11
Elk Island,2022-11-23,6.5,2022,11
Elk Island,2022-11-24,4.375,2022,11
Elk Island,2022-11-25,9.416666666666666,2022,11
Elk Island,2022-11-26,4.083333333333333,2022,11
Elk Island,2022-11-27,2.375,2022,11
Elk Island,2022-11-28,0.9583333333333334,2022,11
Elk Island,2022-11-29,1.9583333333333333,2022,11
Elk Island,2022-11-30,0.9583333333333334,2022,11
Elk Island,2022-12-01,6.0,2022,12
Elk Island,2022-12-02,9.75,2022,12
Elk Island,2022-12-03,7.954545454545454,2022,12
Elk Island,2022-12-04,1.625,2022,12
Elk Island,2022-12-05,2.375,2022,12
Elk Island,2022-12-06,2.375,2022,12
Elk Island,2022-12-07,9.208333333333334,2022,12
Elk Island,2022-12-08,7.583333333333333,2022,12
Elk Island,2022-12-09,8.75,2022,12
Elk Island,2022-12-10,5.708333333333333,2022,12
Elk Island,2022-12-11,5.625,2022,12
Elk Island,2022-12-12,3.6666666666666665,2022,12
Elk Island,2022-12-13,12.25,2022,12
Elk Island,2022-12-14,6.041666666666667,2022,12
Elk Island,2022-12-15,8.421052631578947,2022,12
Elk Island,2022-12-16,11.541666666666666,2022,12
Elk Island,2022-12-17,1.9166666666666667,2022,12
Elk Island,2022-12-18,0.875,2022,12
Elk Island,2022-12-19,2.9583333333333335,2022,12
Elk Island,2022-12-20,8.125,2022,12
Elk Island,2022-12-21,7.5,2022,12
Elk Island,2022-12-22,7.291666666666667,2022,12
Elk Island,2022-12-23,2.2916666666666665,2022,12
Elk Island,2022-12-24,1.2083333333333333,2022,12
Elk Island,2022-12-25,3.375,2022,12
Elk Island,2022-12-26,5.166666666666667,2022,12
Elk Island,2022-12-27,8.666666666666666,2022,12
Elk Island,2022-12-28,3.1666666666666665,2022,12
Elk Island,2022-12-29,10.041666666666666,2022,12
Elk Island,2022-12-30,4.625,2022,12
Elk Island,2022-12-31,20.541666666666668,2022,12
Elk Island,2023-01-01,16.375,2023,1
Elk Island,2023-01-02,5.083333333333333,2023,1
Elk Island,2023-01-03,13.458333333333334,2023,1
Elk Island,2023-01-04,22.166666666666668,2023,1
Elk Island,2023-01-05,6.541666666666667,2023,1
Elk Island,2023-01-06,11.916666666666666,2023,1
Elk Island,2023-01-07,13.666666666666666,2023,1
Elk Island,2023-01-08,7.708333333333333,2023,1
Elk Island,2023-01-09,25.75,2023,1
Elk Island,2023-01-10,26.458333333333332,2023,1
Elk Island,2023-01-11,14.5,2023,1
Elk Island,2023-01-12,4.75,2023,1
Elk Island,2023-01-13,6.25,2023,1
Elk Island,2023-01-14,11.166666666666666,2023,1
Elk Island,2023-01-15,8.958333333333334,2023,1
Elk Island,2023-01-16,2.263157894736842,2023,1
Elk Island,2023-01-17,3.8333333333333335,2023,1
Elk Island,2023-01-18,5.208333333333333,2023,1
Elk Island,2023-01-19,12.375,2023,1
Elk Island,2023-01-20,9.375,2023,1
Elk Island,2023-01-21,6.166666666666667,2023,1
Elk Island,2023-01-22,3.5833333333333335,2023,1
Elk Island,2023-01-23,3.5416666666666665,2023,1
Elk Island,2023-01-24,3.4583333333333335,2023,1
Elk Island,2023-01-25,5.0,2023,1
Elk Island,2023-01-26,2.5416666666666665,2023,1
Elk Island,2023-01-27,0.875,2023,1
Elk Island,2023-01-28,1.4166666666666667,2023,1
Elk Island,2023-01-29,3.75,2023,1
Elk Island,2023-01-30,3.0,2023,1
Elk Island,2023-01-31,4.041666666666667,2023,1
Elk Island,2023-02-01,2.25,2023,2
Elk Island,2023-02-02,1.4166666666666667,2023,2
Elk Island,2023-02-03,7.833333333333333,2023,2
Elk Island,2023-02-04,7.666666666666667,2023,2
Elk Island,2023-02-05,5.875,2023,2
Elk Island,2023-02-06,4.375,2023,2
Elk Island,2023-02-07,2.473684210526316,2023,2
Elk Island,2023-02-08,3.875,2023,2
Elk Island,2023-02-09,3.9583333333333335,2023,2
Elk Island,2023-02-10,5.833333333333333,2023,2
Elk Island,2023-02-11,4.375,2023,2
Elk Island,2023-02-12,4.0,2023,2
Elk Island,2023-02-13,1.9166666666666667,2023,2
Elk Island,2023-02-14,5.791666666666667,2023,2
Elk Island,2023-02-15,1.75,2023,2
Elk Island,2023-02-16,6.416666666666667,2023,2
Elk Island,2023-02-17,2.3333333333333335,2023,2
Elk Island,2023-02-18,2.2083333333333335,2023,2
Elk Island,2023-02-19,3.4583333333333335,2023,2
Elk Island,2023-02-20,2.25,2023,2
Elk Island,2023-02-21,1.25,2023,2
Elk Island,2023-02-22,1.375,2023,2
Elk Island,2023-02-23,1.625,2023,2
Elk Island,2023-02-24,2.75,2023,2
Elk Island,2023-02-25,7.083333333333333,2023,2
Elk Island,2023-02-26,3.5,2023,2
Elk Island,2023-02-27,5.375,2023,2
Elk Island,2023-02-28,2.1666666666666665,2023,2
Elk Island,2023-03-01,3.7,2023,3
Elk Island,2023-03-02,5.541666666666667,2023,3
Elk Island,2023-03-03,3.9166666666666665,2023,3
Elk Island,2023-03-04,3.9583333333333335,2023,3
Elk Island,2023-03-05,1.25,2023,3
Elk Island,2023-03-06,1.375,2023,3
Elk Island,2023-03-07,1.5,2023,3
Elk Island,2023-03-08,1.7083333333333333,2023,3
Elk Island,2023-03-09,1.5833333333333333,2023,3
Elk Island,2023-03-10,1.9583333333333333,2023,3
Elk Island,2023-03-11,1.0833333333333333,2023,3
Elk Island,2023-03-12,1.5833333333333333,2023,3
Elk Island,2023-03-13,2.125,2023,3
Elk Island,2023-03-14,4.333333333333333,2023,3
Elk Island,2023-03-15,2.75,2023,3
Elk Island,2023-03-16,7.208333333333333,2023,3
Elk Island,2023-03-17,2.5,2023,3
Elk Island,2023-03-18,8.5,2023,3
Elk Island,2023-03-19,7.291666666666667,2023,3
Elk Island,2023-03-20,7.666666666666667,2023,3
Elk Island,2023-03-21,2.125,2023,3
Elk Island,2023-03-22,5.708333333333333,2023,3
Elk Island,2023-03-23,7.541666666666667,2023,3
Elk Island,2023-03-24,1.8333333333333333,2023,3
Elk Island,2023-03-25,5.291666666666667,2023,3
Elk Island,2023-03-26,2.8333333333333335,2023,3
Elk Island,2023-03-27,2.3333333333333335,2023,3
Elk Island,2023-03-28,4.666666666666667,2023,3
Elk Island,2023-03-29,5.208333333333333,2023,3
Elk Island,2023-03-30,1.7916666666666667,2023,3
Elk Island,2023-03-31,3.125,2023,3
Elk Island,2023-04-01,3.375,2023,4
Elk Island,2023-04-02,2.6666666666666665,2023,4
Elk Island,2023-04-03,1.5,2023,4
Elk Island,2023-04-04,1.7916666666666667,2023,4
Elk Island,2023-04-05,3.1666666666666665,2023,4
Elk Island,2023-04-06,1.7083333333333333,2023,4
Elk Island,2023-04-07,1.0,2023,4
Elk Island,2023-04-08,3.2083333333333335,2023,4
Elk Island,2023-04-09,0.7916666666666666,2023,4
Elk Island,2023-04-10,1.1666666666666667,2023,4
Elk Island,2023-04-11,0.6666666666666666,2023,4
Elk Island,2023-04-12,2.375,2023,4
Elk Island,2023-04-13,1.9166666666666667,2023,4
Elk Island,2023-04-14,0.875,2023,4
Elk Island,2023-04-15,1.1666666666666667,2023,4
Elk Island,2023-04-16,1.125,2023,4
Elk Island,2023-04-17,1.625,2023,4
Elk Island,2023-04-18,2.2916666666666665,2023,4
Elk Island,2023-04-19,0.7083333333333334,2023,4
Elk Island,2023-04-20,0.25,2023,4
Elk Island,2023-04-21,0.6666666666666666,2023,4
Elk Island,2023-04-22,1.0,2023,4
Elk Island,2023-04-23,0.75,2023,4
Elk Island,2023-04-24,1.0,2023,4
Elk Island,2023-04-25,2.6666666666666665,2023,4
Elk Island,2023-04-26,2.2916666666666665,2023,4
Elk Island,2023-04-27,1.5,2023,4
Elk Island,2023-04-28,1.25,2023,4
Elk Island,2023-04-29,0.6666666666666666,2023,4
Elk Island,2023-04-30,0.625,2023,4
Elk Island,2023-05-01,0.875,2023,5
Elk Island,2023-05-02,1.2777777777777777,2023,5
Elk Island,2023-05-03,1.608695652173913,2023,5
Elk Island,2023-05-04,1.4166666666666667,2023,5
Elk Island,2023-05-05,1.2083333333333333,2023,5
Elk Island,2023-05-06,0.9583333333333334,2023,5
Elk Island,2023-05-07,1.0416666666666667,2023,5
Elk Island,2023-05-08,2.1666666666666665,2023,5
Elk Island,2023-05-09,3.7083333333333335,2023,5
Elk Island,2023-05-10,2.125,2023,5
Elk Island,2023-05-11,1.4583333333333333,2023,5
Elk Island,2023-05-12,1.4583333333333333,2023,5
Elk Island,2023-05-13,1.375,2023,5
Elk Island,2023-05-14,1.2083333333333333,2023,5
Elk Island,2023-05-15,1.5,2023,5
Elk Island,2023-05-16,1.4583333333333333,2023,5
Elk Island,2023-05-17,2.7916666666666665,2023,5
Elk Island,2023-05-18,1.2916666666666667,2023,5
Elk Island,2023-05-19,4.5,2023,5
Elk Island,2023-05-20,6.5,2023,5
Elk Island,2023-05-21,5.833333333333333,2023,5
Elk Island,2023-05-22,3.7083333333333335,2023,5
Elk Island,2023-05-23,2.4583333333333335,2023,5
Elk Island,2023-05-24,4.333333333333333,2023,5
Elk Island,2023-05-25,1.8333333333333333,2023,5
Elk Island,2023-05-26,1.25,2023,5
Elk Island,2023-05-27,2.7916666666666665,2023,5
Elk Island,2023-05-28,3.5416666666666665,2023,5
Elk Island,2023-05-29,2.5,2023,5
Elk Island,2023-05-30,2.375,2023,5
Elk Island,2023-05-31,2.1578947368421053,2023,5
Elk Island,2023-06-01,2.875,2023,6
Elk Island,2023-06-02,4.083333333333333,2023,6
Elk Island,2023-06-03,2.4583333333333335,2023,6
Elk Island,2023-06-04,2.0416666666666665,2023,6
Elk Island,2023-06-05,3.375,2023,6
Elk Island,2023-06-06,3.9166666666666665,2023,6
Elk Island,2023-06-07,2.5833333333333335,2023,6
Elk Island,2023-06-08,3.875,2023,6
Elk Island,2023-06-09,5.083333333333333,2023,6
Elk Island,2023-06-10,4.125,2023,6
Elk Island,2023-06-11,4.041666666666667,2023,6
Elk Island,2023-06-12,6.541666666666667,2023,6
Elk Island,2023-06-13,4.0,2023,6
Elk Island,2023-06-14,2.6666666666666665,2023,6
Elk Island,2023-06-15,1.6666666666666667,2023,6
Elk Island,2023-06-16,2.2916666666666665,2023,6
Elk Island,2023-06-17,3.3333333333333335,2023,6
Elk Island,2023-06-18,1.3333333333333333,2023,6
Elk Island,2023-06-19,1.0416666666666667,2023,6
Elk Island,2023-06-20,0.6666666666666666,2023,6
Elk Island,2023-06-21,2.375,2023,6
Elk Island,2023-06-22,2.9583333333333335,2023,6
Elk Island,2023-06-23,1.7083333333333333,2023,6
Elk Island,2023-06-24,2.3333333333333335,2023,6
Elk Island,2023-06-25,2.4583333333333335,2023,6
Elk Island,2023-06-26,2.5,2023,6
Elk Island,2023-06-27,3.25,2023,6
Elk Island,2023-06-28,1.5,2023,6
Elk Island,2023-06-29,2.3333333333333335,2023,6
Elk Island,2023-06-30,2.7916666666666665,2023,6
Elk Island,2023-07-01,1.4166666666666667,2023,7
Elk Island,2023-07-02,1.4166666666666667,2023,7
Elk Island,2023-07-03,2.1052631578947367,2023,7
Elk Island,2023-07-04,1.7083333333333333,2023,7
Elk Island,2023-07-05,1.625,2023,7
Elk Island,2023-07-06,2.25,2023,7
Elk Island,2023-07-07,1.375,2023,7
Elk Island,2023-07-08,2.0,2023,7
Elk Island,2023-07-09,2.7083333333333335,2023,7
Elk Island,2023-07-10,1.9166666666666667,2023,7
Elk Island,2023-07-11,1.2083333333333333,2023,7
Elk Island,2023-07-12,2.2083333333333335,2023,7
Elk Island,2023-07-13,3.5416666666666665,2023,7
Elk Island,2023-07-14,3.75,2023,7
Elk Island,2023-07-15,4.375,2023,7
Elk Island,2023-07-16,2.5416666666666665,2023,7
Elk Island,2023-07-17,1.5416666666666667,2023,7
Elk Island,2023-07-18,1.9583333333333333,2023,7
Elk Island,2023-07-19,2.2083333333333335,2023,7
Elk Island,2023-07-20,3.375,2023,7
Elk Island,2023-07-21,1.5833333333333333,2023,7
Elk Island,2023-07-22,1.6666666666666667,2023,7
Elk Island,2023-07-23,1.5416666666666667,2023,7
Elk Island,2023-07-24,1.2608695652173914,2023,7
Elk Island,2023-07-25,1.7916666666666667,2023,7
Elk Island,2023-07-26,2.4166666666666665,2023,7
Elk Island,2023-07-27,1.2916666666666667,2023,7
Elk Island,2023-07-28,0.8333333333333334,2023,7
Elk Island,2023-07-29,1.0416666666666667,2023,7
Elk Island,2023-07-30,1.2083333333333333,2023,7
Elk Island,2023-07-31,3.2916666666666665,2023,7
Elk Island,2023-08-01,3.2083333333333335,2023,8
Elk Island,2023-08-02,1.0555555555555556,2023,8
Elk Island,2023-08-03,1.2083333333333333,2023,8
Elk Island,2023-08-04,2.375,2023,8
Elk Island,2023-08-05,1.4166666666666667,2023,8
Elk Island,2023-08-06,1.2083333333333333,2023,8
Elk Island,2023-08-07,2.0416666666666665,2023,8
Elk Island,2023-08-08,1.1666666666666667,2023,8
Elk Island,2023-08-09,1.1666666666666667,2023,8
Elk Island,2023-08-10,1.9583333333333333,2023,8
Elk Island,2023-08-11,1.7916666666666667,2023,8
Elk Island,2023-08-12,1.7916666666666667,2023,8
Elk Island,2023-08-13,3.5,2023,8
Elk Island,2023-08-14,3.0416666666666665,2023,8
Elk Island,2023-08-15,1.75,2023,8
Elk Island,2023-08-16,1.8333333333333333,2023,8
Elk Island,2023-08-17,3.0,2023,8
Elk Island,2023-08-18,2.7083333333333335,2023,8
Elk Island,2023-08-19,1.7083333333333333,2023,8
Elk Island,2023-08-20,1.0,2023,8
Elk Island,2023-08-21,1.4166666666666667,2023,8
Elk Island,2023-08-22,1.4583333333333333,2023,8
Elk Island,2023-08-23,1.125,2023,8
Elk Island,2023-08-24,1.75,2023,8
Elk Island,2023-08-25,1.625,2023,8
Elk Island,2023-08-26,1.875,2023,8
Elk Island,2023-08-27,3.9166666666666665,2023,8
Elk Island,2023-08-28,3.5,2023,8
Elk Island,2023-08-29,1.4166666666666667,2023,8
Elk Island,2023-08-30,1.5416666666666667,2023,8
Elk Island,2023-08-31,2.7916666666666665,2023,8
Elk Island,2023-09-01,2.9166666666666665,2023,9
Elk Island,2023-09-02,3.0,2023,9
Elk Island,2023-09-03,2.125,2023,9
Elk Island,2023-09-04,1.625,2023,9
Elk Island,2023-09-05,1.55,2023,9
Elk Island,2023-09-06,2.6666666666666665,2023,9
Elk Island,2023-09-07,2.0,2023,9
Elk Island,2023-09-08,1.3333333333333333,2023,9
Elk Island,2023-09-09,1.375,2023,9
Elk Island,2023-09-10,1.5416666666666667,2023,9
Elk Island,2023-09-11,1.2916666666666667,2023,9
Elk Island,2023-09-12,2.25,2023,9
Elk Island,2023-09-13,2.625,2023,9
Elk Island,2023-09-14,1.625,2023,9
Elk Island,2023-09-15,1.7083333333333333,2023,9
Elk Island,2023-09-16,3.0833333333333335,2023,9
Elk Island,2023-09-17,2.739130434782609,2023,9
Elk Island,2023-09-18,2.0,2023,9
Elk Island,2023-09-19,2.4166666666666665,2023,9
Elk Island,2023-09-20,2.375,2023,9
Elk Island,2023-09-21,2.875,2023,9
Elk Island,2023-09-22,1.3333333333333333,2023,9
Elk Island,2023-09-23,1.25,2023,9
Elk Island,2023-09-24,3.2916666666666665,2023,9
Elk Island,2023-09-25,1.2916666666666667,2023,9
Elk Island,2023-09-26,3.5,2023,9
Elk Island,2023-09-27,3.272727272727273,2023,9
Elk Island,2023-09-28,2.9583333333333335,2023,9
Elk Island,2023-09-29,2.2083333333333335,2023,9
Elk Island,2023-09-30,2.1666666666666665,2023,9
Elk Island,2023-10-01,1.0,2023,10
Elk Island,2023-10-02,2.625,2023,10
Elk Island,2023-10-03,4.125,2023,10
Elk Island,2023-10-04,2.25,2023,10
Elk Island,2023-10-05,1.9583333333333333,2023,10
Elk Island,2023-10-06,3.375,2023,10
Elk Island,2023-10-07,3.0833333333333335,2023,10
Elk Island,2023-10-08,1.9583333333333333,2023,10
Elk Island,2023-10-09,2.3333333333333335,2023,10
Elk Island,2023-10-10,2.0833333333333335,2023,10
Elk Island,2023-10-11,1.9333333333333333,2023,10
Elk Island,2023-10-12,1.2142857142857142,2023,10
Elk Island,2023-10-13,0.5833333333333334,2023,10
Elk Island,2023-10-14,0.9583333333333334,2023,10
Elk Island,2023-10-15,5.0,2023,10
Elk Island,2023-10-16,2.5416666666666665,2023,10
Elk Island,2023-10-17,3.4583333333333335,2023,10
Elk Island,2023-10-18,3.25,2023,10
Elk Island,2023-10-19,4.208333333333333,2023,10
Elk Island,2023-10-20,2.625,2023,10
Elk Island,2023-10-21,2.6666666666666665,2023,10
Elk Island,2023-10-22,0.9583333333333334,2023,10
Elk Island,2023-10-23,0.625,2023,10
Elk Island,2023-10-24,2.5833333333333335,2023,10
Elk Island,2023-10-25,4.125,2023,10
Elk Island,2023-10-26,4.833333333333333,2023,10
Elk Island,2023-10-27,2.0833333333333335,2023,10
Elk Island,2023-10-28,4.208333333333333,2023,10
Elk Island,2023-10-29,4.521739130434782,2023,10
Elk Island,2023-10-30,2.9166666666666665,2023,10
Elk Island,2023-10-31,4.166666666666667,2023,10
Elk Island,2023-11-01,2.8333333333333335,2023,11
Elk Island,2023-11-02,7.277777777777778,2023,11
Elk Island,2023-11-03,5.916666666666667,2023,11
Elk Island,2023-11-04,3.2083333333333335,2023,11
Elk Island,2023-11-05,5.916666666666667,2023,11
Elk Island,2023-11-06,3.4583333333333335,2023,11
Elk Island,2023-11-07,4.125,2023,11
Elk Island,2023-11-08,2.6666666666666665,2023,11
Elk Island,2023-11-09,3.75,2023,11
Elk Island,2023-11-10,2.6666666666666665,2023,11
Elk Island,2023-11-11,4.208333333333333,2023,11
Elk Island,2023-11-12,2.8333333333333335,2023,11
Elk Island,2023-11-13,3.125,2023,11
Elk Island,2023-11-14,4.041666666666667,2023,11
Elk Island,2023-11-15,4.166666666666667,2023,11
Elk Island,2023-11-16,7.333333333333333,2023,11
Elk Island,2023-11-17,7.333333333333333,2023,11
Elk Island,2023-11-18,2.9166666666666665,2023,11
Elk Island,2023-11-19,8.208333333333334,2023,11
Elk Island,2023-11-20,1.5,2023,11
Elk Island,2023-11-21,4.208333333333333,2023,11
Elk Island,2023-11-22,2.1666666666666665,2023,11
Elk Island,2023-11-23,6.541666666666667,2023,11
Elk Island,2023-11-24,6.458333333333333,2023,11
Elk Island,2023-11-25,3.0,2023,11
Elk Island,2023-11-26,3.5416666666666665,2023,11
Elk Island,2023-11-27,7.2272727272727275,2023,11
Elk Island,2023-11-28,8.083333333333334,2023,11
Elk Island,2023-11-29,2.6666666666666665,2023,11
Elk Island,2023-11-30,7.5,2023,11
Elk Island,2023-12-01,3.2916666666666665,2023,12
Elk Island,2023-12-02,7.916666666666667,2023,12
Elk Island,2023-12-03,7.958333333333333,2023,12
Elk Island,2023-12-04,7.041666666666667,2023,12
Elk Island,2023-12-05,12.25,2023,12
Elk Island,2023-12-06,6.294117647058823,2023,12
Elk Island,2023-12-07,4.25,2023,12
Elk Island,2023-12-08,12.375,2023,12
Elk Island,2023-12-09,5.869565217391305,2023,12
Elk Island,2023-12-10,5.125,2023,12
Elk Island,2023-12-11,3.6666666666666665,2023,12
Elk Island,2023-12-12,6.708333333333333,2023,12
Elk Island,2023-12-13,4.916666666666667,2023,12
Elk Island,2023-12-14,8.875,2023,12
Elk Island,2023-12-15,2.4583333333333335,2023,12
Elk Island,2023-12-16,6.75,2023,12
Elk Island,2023-12-17,2.8333333333333335,2023,12
Elk Island,2023-12-18,7.166666666666667,2023,12
Elk Island,2023-12-19,1.4166666666666667,2023,12
Elk Island,2023-12-20,3.6666666666666665,2023,12
Elk Island,2023-12-21,6.25,2023,12
Elk Island,2023-12-22,4.75,2023,12
Elk Island,2023-12-23,2.3333333333333335,2023,12
Elk Island,2023-12-24,3.25,2023,12
Elk Island,2023-12-25,5.416666666666667,2023,12
Elk Island,2023-12-26,5.75,2023,12
Elk Island,2023-12-27,2.25,2023,12
Elk Island,2023-12-28,8.333333333333334,2023,12
Elk Island,2023-12-29,6.375,2023,12
Elk Island,2023-12-30,2.2083333333333335,2023,12
Elk Island,2023-12-31,10.208333333333334,2023,12
Estevan,2020-01-01,3.6666666666666665,2020,1
Estevan,2020-01-02,5.375,2020,1
Estevan,2020-01-03,4.541666666666667,2020,1
Estevan,2020-01-04,8.291666666666666,2020,1
Estevan,2020-01-05,2.7083333333333335,2020,1
Estevan,2020-01-06,4.416666666666667,2020,1
Estevan,2020-01-07,10.5,2020,1
Estevan,2020-01-08,5.083333333333333,2020,1
Estevan,2020-01-09,3.2083333333333335,2020,1
Estevan,2020-01-10,5.625,2020,1
Estevan,2020-01-11,4.666666666666667,2020,1
Estevan,2020-01-12,6.375,2020,1
Estevan,2020-01-13,4.95,2020,1
Estevan,2020-01-14,5.473684210526316,2020,1
Estevan,2020-01-15,6.333333333333333,2020,1
Estevan,2020-01-16,8.708333333333334,2020,1
Estevan,2020-01-17,6.333333333333333,2020,1
Estevan,2020-01-18,4.083333333333333,2020,1
Estevan,2020-01-19,10.458333333333334,2020,1
Estevan,2020-01-20,14.958333333333334,2020,1
Estevan,2020-01-21,8.375,2020,1
Estevan,2020-01-22,16.0,2020,1
Estevan,2020-01-23,10.083333333333334,2020,1
Estevan,2020-01-24,9.875,2020,1
Estevan,2020-01-25,9.083333333333334,2020,1
Estevan,2020-01-26,6.125,2020,1
Estevan,2020-01-27,9.0,2020,1
Estevan,2020-01-28,9.75,2020,1
Estevan,2020-01-29,13.166666666666666,2020,1
Estevan,2020-01-30,8.652173913043478,2020,1
Estevan,2020-01-31,7.458333333333333,2020,1
Estevan,2020-02-01,5.083333333333333,2020,2
Estevan,2020-02-02,1.75,2020,2
Estevan,2020-02-03,6.083333333333333,2020,2
Estevan,2020-02-04,10.416666666666666,2020,2
Estevan,2020-02-05,14.041666666666666,2020,2
Estevan,2020-02-06,6.5,2020,2
Estevan,2020-02-07,7.5,2020,2
Estevan,2020-02-08,8.75,2020,2
Estevan,2020-02-09,5.833333333333333,2020,2
Estevan,2020-02-10,3.7916666666666665,2020,2
Estevan,2020-02-11,8.291666666666666,2020,2
Estevan,2020-02-12,3.2916666666666665,2020,2
Estevan,2020-02-13,7.875,2020,2
Estevan,2020-02-14,6.041666666666667,2020,2
Estevan,2020-02-15,5.458333333333333,2020,2
Estevan,2020-02-16,5.375,2020,2
Estevan,2020-02-17,4.25,2020,2
Estevan,2020-02-18,4.458333333333333,2020,2
Estevan,2020-02-19,9.458333333333334,2020,2
Estevan,2020-02-20,14.541666666666666,2020,2
Estevan,2020-02-21,5.0,2020,2
Estevan,2020-02-22,4.125,2020,2
Estevan,2020-02-23,7.666666666666667,2020,2
Estevan,2020-02-24,8.458333333333334,2020,2
Estevan,2020-02-25,8.666666666666666,2020,2
Estevan,2020-02-26,9.041666666666666,2020,2
Estevan,2020-02-27,6.583333333333333,2020,2
Estevan,2020-02-28,7.083333333333333,2020,2
Estevan,2020-02-29,7.75,2020,2
Estevan,2020-03-01,2.25,2020,3
Estevan,2020-03-02,4.916666666666667,2020,3
Estevan,2020-03-03,4.291666666666667,2020,3
Estevan,2020-03-04,4.875,2020,3
Estevan,2020-03-05,3.7916666666666665,2020,3
Estevan,2020-03-06,8.75,2020,3
Estevan,2020-03-07,7.625,2020,3
Estevan,2020-03-08,2.7083333333333335,2020,3
Estevan,2020-03-09,10.25,2020,3
Estevan,2020-03-10,10.083333333333334,2020,3
Estevan,2020-03-11,3.5833333333333335,2020,3
Estevan,2020-03-12,2.2916666666666665,2020,3
Estevan,2020-03-13,2.375,2020,3
Estevan,2020-03-14,2.7916666666666665,2020,3
Estevan,2020-03-15,3.875,2020,3
