File generated on // Fichier créé sur, 2025-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, O3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-04,28,-999,-999,27,27,31,31,32,33,33,33,33,35,33,35,36,33,32,29,29,29,28,23,15
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-05,22,20,18,15,25,11,11,10,19,33,38,38,41,43,45,44,42,36,28,26,19,20,10,6
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-06,2,17,13,1,5,12,6,12,22,28,27,30,33,36,33,34,32,26,19,30,27,26,31,36
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-07,34,33,35,34,32,31,23,26,24,27,28,27,28,27,27,27,29,25,21,25,27,29,28,28
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-08,29,28,26,24,24,21,17,17,19,23,27,30,33,33,34,34,33,31,28,20,19,22,25,25
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-09,27,26,27,27,26,21,17,15,17,23,27,29,33,34,34,34,34,32,29,28,26,27,20,17
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-10,9,8,24,28,26,17,13,20,26,27,25,28,29,28,27,28,30,29,26,27,28,29,27,25
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-11,23,31,30,32,29,31,28,27,28,31,34,36,37,37,39,39,37,36,27,20,16,18,17,12
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-12,6,8,25,28,32,32,30,32,32,34,37,39,40,41,42,43,42,39,36,34,31,28,25,23
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-13,26,32,33,34,38,33,18,26,27,33,37,40,38,40,40,41,39,38,33,35,34,17,15,21
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-14,30,30,28,26,25,17,17,23,30,33,32,30,29,31,35,34,32,29,32,34,35,36,37,35
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-15,33,34,35,33,32,27,25,24,27,28,29,31,32,35,33,34,29,29,29,27,27,28,23,31
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-16,31,31,34,34,33,31,24,24,26,35,40,40,40,39,42,44,40,38,36,32,33,35,33,29
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-17,28,32,34,30,30,22,11,14,18,32,35,40,43,41,39,39,40,38,37,37,36,37,38,34
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-18,31,33,35,37,38,36,35,34,34,35,39,40,41,42,44,44,44,43,42,42,41,39,39,38
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-19,38,37,37,36,36,34,34,35,34,34,35,36,36,37,37,38,37,35,33,29,25,31,32,33
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-20,33,32,36,41,39,35,35,39,40,40,41,43,45,46,43,43,42,41,40,36,34,34,32,32
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-21,33,32,34,30,26,24,11,21,32,36,35,37,29,33,34,33,37,36,31,23,13,17,33,34
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-22,36,38,37,34,34,32,30,31,29,35,33,34,34,35,37,36,35,37,35,37,33,31,33,33
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-23,35,32,32,30,29,23,22,11,14,11,8,7,5,7,1,2,2,10,14,7,18,19,16,16
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-24,26,28,29,26,21,19,16,26,28,29,30,33,34,35,37,39,38,36,33,31,27,23,9,20
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-25,25,28,24,25,21,19,27,24,27,32,34,32,31,29,34,37,38,37,38,37,37,36,35,35
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-26,34,32,32,38,39,38,38,37,37,37,38,38,38,38,37,38,38,38,38,36,35,33,33,26
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-27,27,32,33,23,20,13,12,12,16,28,33,35,38,41,41,41,42,41,38,37,35,37,34,34
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-28,36,30,33,30,26,21,22,26,28,32,34,35,39,42,43,41,40,38,36,32,20,14,16,25
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-29,15,14,10,2,0,0,5,-999,-999,-999,-999,-999,-999,-999,-999,42,41,45,49,47,42,46,45,43
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-30,40,40,40,38,32,27,25,27,31,30,32,36,36,37,41,42,41,40,37,33,33,32,36,38
O3,050138,Montréal,QC,45.46461,-73.58258,2023-03-31,37,34,31,31,28,24,26,32,37,40,-999,-999,44,44,43,44,41,39,36,38,38,36,33,35
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-01,34,32,22,22,22,22,24,22,25,22,23,23,30,35,40,42,41,38,33,33,33,31,41,44
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-02,43,43,43,40,41,40,39,37,38,39,41,41,41,41,42,42,42,41,40,37,36,34,32,29
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-03,25,24,23,29,30,29,27,33,34,33,38,40,40,41,39,35,18,25,33,33,27,27,16,18
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-04,24,20,9,3,0,0,2,13,24,31,28,33,34,36,39,40,38,35,35,35,33,39,40,41
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-05,41,40,40,38,36,34,33,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,28,26,28,26,25
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-06,26,19,21,14,13,8,0,0,3,5,6,15,23,29,27,26,30,33,36,36,36,35,32,31
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-07,30,20,30,35,41,40,42,40,38,37,36,38,39,40,42,43,42,43,42,40,34,31,25,18
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-08,27,29,30,25,22,21,23,34,39,41,42,43,44,44,45,45,45,45,42,38,32,27,25,23
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-09,16,14,15,8,17,17,17,27,33,37,41,43,44,45,46,46,44,43,42,34,34,31,33,30
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-10,27,30,34,32,33,32,34,40,43,45,48,49,51,54,55,56,55,52,50,49,49,52,52,49
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-11,48,50,48,49,49,45,36,37,41,44,51,53,55,54,52,50,50,55,54,47,41,40,44,44
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-12,46,46,44,42,32,28,30,30,22,23,28,35,38,31,38,39,39,41,35,23,21,27,22,29
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-13,28,26,16,21,12,1,2,4,16,36,42,51,57,60,61,61,60,58,51,51,51,43,49,49
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-14,40,44,43,36,37,30,30,33,33,35,34,37,37,41,43,42,39,37,38,36,35,32,32,32
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-15,30,30,30,29,28,26,26,26,27,27,31,34,39,45,46,47,47,45,41,40,37,34,32,30
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-16,30,29,29,27,25,24,27,25,28,29,30,36,38,40,42,40,39,36,36,34,28,27,22,16
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-17,16,10,8,10,10,7,2,1,22,24,22,23,27,24,21,20,24,27,25,22,19,17,22,23
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-18,30,30,30,30,31,29,28,29,29,30,31,31,31,31,31,30,30,30,30,29,29,30,29,28
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-19,34,31,32,32,30,25,25,26,24,21,24,23,25,23,21,22,19,22,23,23,25,29,29,30
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-20,32,33,33,30,23,15,26,30,29,30,29,32,33,35,35,35,35,33,29,29,26,26,28,25
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-21,31,31,32,33,30,26,26,25,27,28,31,31,33,35,33,30,27,23,27,27,24,20,18,16
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-22,14,13,16,12,13,9,11,34,42,42,42,42,42,43,42,42,40,40,37,38,38,41,36,38
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-23,36,37,33,25,25,27,31,34,34,30,33,33,33,34,36,36,37,37,40,39,38,38,37,36
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-24,34,33,34,32,28,22,26,26,29,29,27,29,29,28,29,28,29,26,12,14,22,31,32,29
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-25,21,19,20,21,22,20,24,25,24,26,30,33,34,34,34,32,31,32,34,34,30,31,30,28
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-26,24,16,12,15,19,17,17,28,28,36,40,36,29,29,34,33,35,30,30,33,31,26,19,2
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-27,0,0,0,3,9,8,2,5,11,-999,19,25,32,34,36,35,35,35,29,24,15,6,5,2
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-28,0,0,6,11,8,7,11,17,25,35,39,42,45,45,46,46,46,45,38,33,34,33,28,23
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-29,28,32,33,33,33,36,37,39,42,44,43,42,41,40,42,36,35,41,40,38,37,37,38,38
O3,050138,Montréal,QC,45.46461,-73.58258,2023-04-30,31,35,28,31,29,26,28,26,33,37,38,38,35,35,34,37,37,34,28,28,29,30,33,31
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-01,33,36,34,33,31,27,35,33,38,45,48,42,36,37,35,33,31,33,28,30,36,33,32,30
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-02,28,27,23,22,19,14,11,8,15,24,30,28,26,30,33,35,30,27,22,23,28,32,30,25
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-03,27,21,25,23,22,22,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,23,25,26,26,26,-999
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-04,-999,-999,-999,27,24,21,19,20,22,26,24,23,25,27,28,31,28,26,20,23,19,21,23,25
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-05,23,22,24,23,18,17,17,17,20,23,26,30,34,39,39,41,40,37,35,33,19,14,11,13
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-06,12,17,21,19,19,17,19,22,22,25,33,38,37,37,35,35,35,35,34,27,22,24,19,21
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-07,27,26,26,20,21,20,24,26,28,32,35,37,38,36,37,37,36,34,32,27,19,20,23,23
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-08,20,21,37,34,30,29,31,29,31,33,34,34,35,37,38,38,38,38,39,36,30,32,33,33
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-09,34,34,32,30,24,16,17,20,27,34,34,36,37,39,42,44,43,43,42,33,12,2,0,1
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-10,0,0,9,19,20,21,21,21,22,27,33,40,41,42,41,40,40,38,36,36,36,35,34,31
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-11,29,29,29,27,27,23,24,27,30,33,35,39,42,45,46,47,47,45,42,40,35,30,31,37
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-12,37,41,48,38,34,29,30,32,36,44,45,43,40,41,41,43,42,41,36,29,17,16,29,34
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-13,35,34,35,32,25,22,32,36,38,35,35,36,39,41,39,36,35,34,31,30,27,30,30,30
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-14,29,29,28,26,25,26,27,27,28,29,31,35,38,39,39,40,42,41,40,38,31,21,17,19
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-15,18,19,23,27,22,16,17,21,22,25,28,35,-999,-999,34,35,35,34,35,37,34,36,32,31
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-16,29,30,31,33,33,27,25,24,26,27,26,19,21,27,26,25,25,24,22,19,16,12,17,19
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-17,21,26,26,23,22,20,21,25,24,25,24,27,26,28,28,28,29,29,27,20,12,5,14,13
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-18,12,18,18,14,11,3,13,16,20,25,29,31,34,37,39,41,39,39,38,33,25,21,16,19
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-19,19,18,19,21,22,24,24,27,29,29,33,36,38,40,41,40,39,37,35,35,34,32,32,35
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-20,37,38,38,35,33,31,28,25,25,27,30,32,36,39,37,34,33,31,27,28,27,25,25,32
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-21,29,34,27,22,22,21,21,21,19,22,27,31,35,35,29,29,33,33,33,30,30,28,32,33
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-22,35,32,30,27,25,27,28,27,28,31,34,35,35,38,41,42,42,41,40,33,24,15,6,0
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-23,0,0,0,6,6,3,8,22,28,31,37,41,41,43,45,45,47,46,46,40,34,33,28,30
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-24,30,28,21,24,22,12,2,7,8,19,18,15,16,19,17,18,19,19,17,19,20,17,16,15
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-25,16,16,16,14,13,12,14,17,18,18,21,24,29,32,34,33,33,32,29,26,19,22,18,14
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-26,11,14,20,18,8,6,9,12,13,16,20,24,32,37,40,40,35,32,28,26,23,15,11,11
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-27,10,19,22,23,24,25,27,30,32,34,36,37,39,42,44,46,47,48,45,41,35,33,31,33
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-28,32,27,31,31,30,31,31,31,33,36,40,44,47,51,53,53,53,51,48,41,38,39,40,40
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-29,40,38,36,33,32,28,28,34,38,40,41,40,41,42,42,43,43,42,38,34,30,32,30,28
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-30,28,24,16,11,10,10,21,23,26,33,41,44,52,58,60,62,63,62,57,46,34,28,24,20
O3,050138,Montréal,QC,45.46461,-73.58258,2023-05-31,20,27,31,20,19,17,19,28,38,44,53,54,55,45,50,55,61,55,55,47,35,27,20,18
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-01,18,20,19,22,23,26,30,35,43,-999,51,63,66,60,58,58,57,49,45,40,29,23,19,23
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-02,21,18,14,4,4,4,5,17,28,34,37,54,63,59,52,44,42,39,30,23,19,17,18,20
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-03,20,18,16,15,14,12,11,17,22,24,26,26,25,30,33,31,29,29,32,33,35,33,30,31
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-04,34,34,31,30,29,25,23,24,27,30,29,30,30,31,32,32,32,33,31,29,27,22,16,11
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-05,15,17,14,10,8,9,11,8,15,17,17,22,24,27,34,36,37,34,23,19,15,13,18,23
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-06,29,31,22,16,12,12,13,11,23,21,23,25,29,30,27,28,30,30,29,29,28,23,19,24
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-07,23,22,22,22,16,9,11,11,15,17,17,16,14,15,14,15,15,14,12,8,7,6,9,10
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-08,12,14,15,7,5,4,5,6,8,9,11,10,11,16,19,20,18,19,16,14,13,11,13,13
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-09,14,13,13,12,9,5,6,7,8,9,9,15,19,19,20,22,22,18,16,11,8,4,2,6
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-10,9,8,6,2,2,4,5,5,8,12,19,23,25,31,34,34,34,33,32,28,24,22,17,14
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-11,14,12,9,10,8,8,11,14,20,35,39,42,42,44,46,44,46,43,43,38,40,38,40,40
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-12,38,36,30,25,20,23,18,14,19,30,36,42,49,55,58,57,56,50,43,45,39,36,36,36
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-13,39,42,41,55,53,46,39,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54,54,54,47,48,42,37,41,36,31
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-15,36,34,25,23,14,20,18,17,17,20,29,42,48,33,21,27,26,19,17,17,18,23,20,24
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-16,20,20,20,19,15,15,19,8,6,8,12,24,29,34,46,57,56,41,40,33,25,22,13,5
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-17,5,10,13,14,12,12,12,12,14,15,15,13,14,13,13,13,12,11,12,14,14,14,15,16
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-18,18,20,20,22,20,19,19,17,16,17,19,20,22,24,25,22,21,22,22,22,23,22,17,22
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-19,27,27,26,25,23,19,20,21,18,22,24,27,32,35,38,37,36,35,33,29,26,20,13,15
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-20,9,9,2,1,2,8,11,9,21,27,35,42,46,48,50,50,48,46,45,34,33,29,24,21
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-21,19,16,13,7,12,11,11,12,15,20,27,36,41,46,49,51,53,55,54,49,43,35,32,21
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-22,27,19,16,16,20,19,19,19,22,32,38,49,52,52,48,48,47,44,40,36,29,26,22,20
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-23,18,19,13,13,18,19,21,27,37,44,49,51,52,51,49,50,53,53,41,37,30,28,21,19
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-24,20,22,17,14,13,12,15,17,22,24,25,33,36,38,38,34,31,25,24,25,19,14,13,14
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-25,8,5,4,9,10,12,19,28,34,40,42,43,46,48,51,52,51,44,41,39,33,27,20,14
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-26,12,11,8,8,6,3,4,6,10,24,31,36,42,42,43,39,37,33,33,40,24,31,28,31
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-27,30,27,25,25,24,24,22,23,35,44,40,41,41,39,40,38,35,40,33,35,33,34,33,32
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-28,29,22,18,16,19,18,21,22,25,25,30,23,19,15,14,10,9,9,8,7,6,5,5,4
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-29,4,4,4,4,4,3,2,2,3,3,4,6,10,11,15,21,22,23,22,17,13,12,10,9
O3,050138,Montréal,QC,45.46461,-73.58258,2023-06-30,5,5,4,16,13,11,16,21,32,40,51,57,55,53,51,47,42,39,36,37,44,27,21,18
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-01,15,18,24,23,24,25,29,35,40,42,47,45,56,58,42,50,29,21,35,37,35,43,48,47
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-02,45,44,40,36,35,36,40,44,42,37,40,46,45,44,46,45,42,37,35,32,28,26,26,24
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-03,19,16,12,11,9,12,13,25,29,36,42,48,51,54,55,56,59,60,64,56,44,38,36,29
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-04,23,17,15,7,4,4,14,16,26,36,46,43,21,19,26,35,33,37,37,32,30,16,5,5
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-05,7,6,6,9,8,10,18,27,32,33,44,48,49,46,44,48,45,42,40,38,31,30,19,16
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-06,16,23,27,25,26,27,31,38,45,54,57,56,55,54,53,52,50,47,45,38,42,43,41,35
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-07,27,26,26,22,18,15,16,24,24,31,31,46,55,58,55,48,44,40,39,34,28,31,30,26
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-08,20,16,14,13,14,21,23,26,33,38,40,41,40,38,41,45,46,51,49,41,38,37,39,42
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-09,42,39,36,32,30,29,32,33,32,33,36,38,42,48,49,52,48,42,41,30,40,38,36,34
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-10,31,30,39,43,43,34,33,32,32,37,32,35,25,33,30,23,22,28,22,19,15,18,16,17
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-11,18,22,26,32,35,28,22,20,19,21,27,34,38,42,47,49,50,54,59,49,44,38,46,44
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-12,44,38,32,19,27,25,26,26,30,33,34,35,34,36,37,37,39,38,37,37,30,18,19,20
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-13,19,17,14,13,14,11,17,15,4,12,15,22,31,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,43,42,41,40,38,34,27,24,19,20
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-15,16,8,13,13,6,3,8,12,20,29,38,41,39,40,37,39,40,35,37,39,35,32,25,26
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-16,25,23,21,20,23,27,30,25,18,32,38,40,42,46,50,50,45,45,44,41,35,30,27,25
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-17,28,30,34,33,32,31,29,36,42,43,48,51,52,51,52,52,49,47,45,42,41,35,37,35
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-18,29,28,28,32,25,36,39,39,41,41,42,44,44,45,43,49,51,50,48,38,33,33,34,30
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-19,24,25,31,23,19,18,15,13,17,23,23,26,26,25,27,27,25,26,24,21,12,6,7,7
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-20,2,1,2,0,1,2,5,10,17,26,21,30,32,33,31,30,29,27,28,26,25,24,23,20
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-21,15,16,19,20,19,18,31,35,35,35,38,41,47,51,45,40,41,43,40,42,36,33,33,30
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-22,26,24,22,21,21,20,20,22,21,16,17,17,18,20,21,24,25,24,25,22,16,8,12,13
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-23,12,14,14,11,11,12,17,22,28,31,34,35,36,36,37,37,38,39,41,34,26,24,24,27
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-24,30,28,27,26,25,22,24,29,36,43,45,46,44,40,38,36,42,48,41,41,31,30,30,29
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-25,26,27,31,28,29,29,28,32,34,38,42,46,42,42,42,44,42,42,39,32,23,21,25,26
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-26,29,32,32,35,39,39,34,34,36,39,43,49,52,53,55,56,53,44,38,39,42,42,44,46
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-27,43,37,32,31,37,28,32,40,30,28,36,37,31,37,40,46,45,47,44,45,39,33,27,28
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-28,30,31,30,23,22,23,22,24,27,31,36,40,39,37,40,44,43,35,35,38,38,37,36,29
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-29,24,16,16,16,17,21,24,26,27,25,25,24,23,20,20,20,20,18,23,19,19,12,15,14
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-30,14,12,9,9,13,10,10,13,17,21,22,23,26,27,28,29,29,25,24,23,21,21,18,24
O3,050138,Montréal,QC,45.46461,-73.58258,2023-07-31,22,19,19,17,16,14,9,11,16,18,21,21,23,23,22,23,27,25,23,22,19,16,14,17
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-01,16,16,15,10,9,9,9,13,16,21,23,22,21,22,24,22,22,20,18,14,10,10,5,2
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-02,3,8,10,9,8,9,8,7,14,22,26,30,32,35,34,33,33,31,28,25,20,23,22,21
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-03,22,21,20,21,20,19,20,21,19,20,24,29,42,43,45,43,37,31,32,43,47,42,42,43
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-04,42,36,29,23,25,26,23,28,31,37,-999,-999,43,43,41,34,32,29,26,30,31,18,16,18
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-05,24,22,17,10,17,16,15,18,20,24,26,27,30,30,30,31,29,25,23,17,13,8,7,10
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-06,15,18,19,16,12,10,13,15,19,26,30,28,30,31,33,33,32,31,29,26,22,15,13,9
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-07,13,15,10,14,12,13,9,13,17,20,19,21,21,24,33,35,38,35,33,30,28,29,29,27
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-08,27,27,25,26,27,25,23,19,22,22,23,31,32,31,29,30,29,22,19,17,16,12,13,13
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-09,12,12,11,8,5,5,7,13,15,17,20,21,21,25,27,25,26,27,23,17,23,22,22,25
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-10,25,28,29,25,23,21,24,25,33,39,43,41,35,36,40,38,34,32,35,32,33,37,34,33
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-11,31,33,29,27,22,18,16,16,19,24,29,31,33,34,30,31,31,27,22,18,13,9,11,10
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-12,11,12,7,5,3,4,9,12,15,16,18,20,25,25,29,32,29,26,25,22,22,25,20,22
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-13,30,21,19,22,22,22,22,24,30,33,35,33,31,28,26,26,25,24,22,22,19,19,18,20
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-14,16,15,18,17,14,13,15,13,14,16,19,19,23,24,26,26,23,22,20,16,11,4,4,9
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-15,3,1,1,3,3,3,5,8,10,16,19,25,28,28,30,32,32,31,30,25,19,17,19,19
O3,050138,Montréal,QC,45.46461,-73.58258,2023-08-16,17,17,17,15,15,15,16,15,14,21,26,26,26,25,25,26,26,27,17,14,16,15,14,11
